Airline,Source,Destination,Duration,Total stops,Price,Date
Air Canada,NYC,AMS,19h 05m ,2 stops ,"3,424 NIS ",01/03/2023
"Egypt Air, Gulf Air",NYC,AMS,18h 10m ,2 stops ,"3,425 NIS ",01/03/2023
SWISS,NYC,AMS,17h 30m ,2 stops ,"3,488 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 25m ,2 stops ,"3,502 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 25m ,2 stops ,"3,502 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 25m ,2 stops ,"3,502 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 25m ,2 stops ,"3,502 NIS ",01/03/2023
SWISS,NYC,AMS,17h 00m ,2 stops ,"3,508 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 00m ,2 stops ,"3,517 NIS ",01/03/2023
Lufthansa,NYC,AMS,17h 00m ,2 stops ,"3,518 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 35m ,2 stops ,"3,522 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 35m ,2 stops ,"3,522 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 35m ,2 stops ,"3,522 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 35m ,2 stops ,"3,522 NIS ",01/03/2023
Lufthansa,NYC,AMS,17h 10m ,2 stops ,"3,534 NIS ",01/03/2023
Lufthansa,NYC,AMS,16h 55m ,2 stops ,"3,542 NIS ",01/03/2023
SWISS,NYC,AMS,18h 05m ,2 stops ,"3,544 NIS ",01/03/2023
Lufthansa,NYC,AMS,18h 05m ,2 stops ,"3,556 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,20h 00m ,2 stops ,"3,557 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,20h 10m ,2 stops ,"3,557 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,21h 14m ,2 stops ,"3,557 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,23h 00m ,2 stops ,"3,557 NIS ",01/03/2023
"United Airlines, Lufthansa",NYC,AMS,20h 05m ,2 stops ,"3,574 NIS ",01/03/2023
"United Airlines, Lufthansa",NYC,AMS,18h 00m ,2 stops ,"3,577 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,17h 05m ,2 stops ,"3,578 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,17h 15m ,2 stops ,"3,578 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,18h 05m ,2 stops ,"3,578 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,19h 05m ,2 stops ,"3,578 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,20h 15m ,2 stops ,"3,578 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,21h 45m ,2 stops ,"3,578 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,21h 45m ,2 stops ,"3,578 NIS ",01/03/2023
"Air Canada, Lufthansa",NYC,AMS,21h 45m ,2 stops ,"3,578 NIS ",01/03/2023
"United Airlines, Lufthansa",NYC,AMS,17h 10m ,2 stops ,"3,594 NIS ",01/03/2023
"Turkish Airlines, flynas",NYC,AMS,18h 20m ,2 stops ,"3,667 NIS ",01/03/2023
Emirates,NYC,AMS,18h 30m ,2 stops ,"3,759 NIS ",01/03/2023
Emirates,NYC,AMS,19h 25m ,2 stops ,"3,759 NIS ",01/03/2023
Emirates,NYC,AMS,24h 05m ,2 stops ,"3,759 NIS ",01/03/2023
KLM,NYC,AMS,19h 50m ,2 stops ,"3,812 NIS ",01/03/2023
KLM,NYC,AMS,18h 50m ,2 stops ,"3,828 NIS ",01/03/2023
KLM,NYC,AMS,19h 50m ,2 stops ,"3,828 NIS ",01/03/2023
KLM,NYC,AMS,19h 50m ,2 stops ,"3,828 NIS ",01/03/2023
KLM,NYC,AMS,20h 50m ,2 stops ,"3,828 NIS ",01/03/2023
KLM,NYC,AMS,20h 50m ,2 stops ,"3,828 NIS ",01/03/2023
KLM,NYC,AMS,19h 20m ,2 stops ,"3,840 NIS ",01/03/2023
KLM,NYC,AMS,19h 20m ,2 stops ,"3,840 NIS ",01/03/2023
KLM,NYC,AMS,20h 21m ,2 stops ,"3,892 NIS ",01/03/2023
KLM,NYC,AMS,20h 50m ,2 stops ,"3,892 NIS ",01/03/2023
KLM,NYC,AMS,20h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,20h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,22h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,22h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,22h 50m ,2 stops ,"3,914 NIS ",01/03/2023
KLM,NYC,AMS,17h 20m ,2 stops ,"3,927 NIS ",01/03/2023
"Turkish Airlines, Royal Jordanian",NYC,AMS,17h 50m ,2 stops ,"4,530 NIS ",01/03/2023
"Virgin Atlantic, SAUDIA",NYC,AMS,17h 15m ,1 stop ,"7,632 NIS ",01/03/2023
"American Airlines, British Airways",NYC,AMS,17h 15m ,1 stop ,"7,633 NIS ",01/03/2023
"American Airlines, British Airways",NYC,AMS,17h 55m ,1 stop ,"7,633 NIS ",01/03/2023
"American Airlines, British Airways",NYC,AMS,18h 05m ,1 stop ,"7,633 NIS ",01/03/2023
"American Airlines, British Airways",NYC,AMS,18h 35m ,1 stop ,"7,633 NIS ",01/03/2023
"American Airlines, British Airways",NYC,AMS,19h 25m ,1 stop ,"7,633 NIS ",01/03/2023
"American Airlines, British Airways",NYC,AMS,19h 55m ,1 stop ,"7,633 NIS ",01/03/2023
"American Airlines, British Airways",NYC,AMS,20h 10m ,1 stop ,"7,633 NIS ",01/03/2023
"American Airlines, British Airways",NYC,AMS,20h 20m ,1 stop ,"7,633 NIS ",01/03/2023
British Airways,NYC,AMS,17h 15m ,1 stop ,"7,656 NIS ",01/03/2023
British Airways,NYC,AMS,17h 55m ,1 stop ,"7,656 NIS ",01/03/2023
British Airways,NYC,AMS,18h 05m ,1 stop ,"7,656 NIS ",01/03/2023
British Airways,NYC,AMS,18h 35m ,1 stop ,"7,656 NIS ",01/03/2023
British Airways,NYC,AMS,19h 25m ,1 stop ,"7,656 NIS ",01/03/2023
British Airways,NYC,AMS,19h 55m ,1 stop ,"7,656 NIS ",01/03/2023
British Airways,NYC,AMS,20h 10m ,1 stop ,"7,656 NIS ",01/03/2023
British Airways,NYC,AMS,20h 20m ,1 stop ,"7,656 NIS ",01/03/2023
Qatar Airways,NYC,AMS,21h 55m ,2 stops ,"5,510 NIS ",01/03/2023
Qatar Airways,NYC,AMS,23h 45m ,2 stops ,"5,510 NIS ",01/03/2023
Qatar Airways,NYC,AMS,23h 45m ,2 stops ,"5,510 NIS ",01/03/2023
Qatar Airways,NYC,AMS,21h 40m ,2 stops ,"5,543 NIS ",01/03/2023
"Turkish Airlines, AnadoluJet",NYC,AMS,19h 25m ,1 stop ,"5,879 NIS ",01/03/2023
British Airways,NYC,AMS,21h 21m ,2 stops ,"7,656 NIS ",01/03/2023
British Airways,NYC,AMS,22h 20m ,2 stops ,"7,673 NIS ",01/03/2023
British Airways,NYC,AMS,22h 20m ,2 stops ,"7,673 NIS ",01/03/2023
British Airways,NYC,AMS,22h 57m ,2 stops ,"7,673 NIS ",01/03/2023
British Airways,NYC,AMS,22h 57m ,2 stops ,"7,673 NIS ",01/03/2023
British Airways,NYC,AMS,21h 32m ,2 stops ,"7,677 NIS ",01/03/2023
British Airways,NYC,AMS,22h 21m ,2 stops ,"7,981 NIS ",01/03/2023
British Airways,NYC,AMS,22h 25m ,2 stops ,"7,981 NIS ",01/03/2023
British Airways,NYC,AMS,23h 21m ,2 stops ,"7,981 NIS ",01/03/2023
British Airways,NYC,AMS,23h 21m ,2 stops ,"7,981 NIS ",01/03/2023
British Airways,NYC,AMS,23h 50m ,2 stops ,"7,981 NIS ",01/03/2023
Qatar Airways,NYC,AMS,21h 55m ,2 stops ,"5,590 NIS ",01/03/2023
British Airways,NYC,AMS,23h 50m ,2 stops ,"14,119 NIS ",01/03/2023
Multiple Airlines,NYC,AMS,17h 10m ,2 stops ,"17,375 NIS ",01/03/2023
"Air France, SAUDIA",NYC,AMS,14h 45m ,1 stop ,"73,151 NIS ",01/03/2023
"Air France, SAUDIA",NYC,AMS,15h 45m ,1 stop ,"73,151 NIS ",01/03/2023
"Singapore Airlines, Egypt Air",NYC,AMS,23h 25m ,2 stops ,"12,496 NIS ",01/03/2023
"Singapore Airlines, Egypt Air",NYC,AMS,23h 25m ,2 stops ,"12,945 NIS ",01/03/2023
Etihad Airways,NYC,AMS,15h 45m ,1 stop ,"2,154 NIS ",02/03/2023
Etihad Airways,NYC,AMS,15h 45m ,1 stop ,"2,078 NIS ",02/03/2023
Etihad Airways,NYC,AMS,21h 55m ,1 stop ,"2,078 NIS ",02/03/2023
Egypt Air,NYC,AMS,18h 40m ,1 stop ,"2,149 NIS ",02/03/2023
Qatar Airways,NYC,AMS,20h 15m ,1 stop ,"2,523 NIS ",02/03/2023
Qatar Airways,NYC,AMS,21h 10m ,1 stop ,"2,523 NIS ",02/03/2023
Ethiopian Air,NYC,AMS,21h 40m ,1 stop ,"2,815 NIS ",02/03/2023
"Finnair, SAUDIA",NYC,AMS,18h 00m ,1 stop ,"3,014 NIS ",02/03/2023
Lufthansa,NYC,AMS,16h 10m ,1 stop ,"3,512 NIS ",02/03/2023
"United Airlines, Lufthansa",NYC,AMS,16h 10m ,1 stop ,"3,557 NIS ",02/03/2023
Turkish Airlines,NYC,AMS,21h 25m ,1 stop ,"2,944 NIS ",02/03/2023
Turkish Airlines,NYC,AMS,22h 15m ,1 stop ,"2,944 NIS ",02/03/2023
"American Airlines, Qatar Airways",NYC,AMS,20h 15m ,1 stop ,"3,074 NIS ",02/03/2023
"American Airlines, Qatar Airways",NYC,AMS,21h 10m ,1 stop ,"3,074 NIS ",02/03/2023
Lufthansa,NYC,AMS,17h 35m ,1 stop ,"3,492 NIS ",02/03/2023
Lufthansa,NYC,AMS,19h 55m ,1 stop ,"3,492 NIS ",02/03/2023
"United Airlines, Lufthansa",NYC,AMS,17h 35m ,1 stop ,"3,557 NIS ",02/03/2023
"United Airlines, Lufthansa",NYC,AMS,19h 55m ,1 stop ,"3,557 NIS ",02/03/2023
Air France,NYC,AMS,14h 45m ,1 stop ,"3,758 NIS ",02/03/2023
Air France,NYC,AMS,15h 45m ,1 stop ,"3,758 NIS ",02/03/2023
Air France,NYC,AMS,16h 45m ,1 stop ,"3,758 NIS ",02/03/2023
Air France,NYC,AMS,17h 45m ,1 stop ,"3,758 NIS ",02/03/2023
Air France,NYC,AMS,18h 45m ,1 stop ,"3,758 NIS ",02/03/2023
KLM,NYC,AMS,17h 50m ,1 stop ,"3,759 NIS ",02/03/2023
KLM,NYC,AMS,19h 50m ,1 stop ,"3,759 NIS ",02/03/2023
Emirates,NYC,AMS,20h 05m ,1 stop ,"3,759 NIS ",02/03/2023
Emirates,NYC,AMS,18h 30m ,1 stop ,"3,790 NIS ",02/03/2023
Emirates,NYC,AMS,19h 25m ,1 stop ,"3,790 NIS ",02/03/2023
Air France,NYC,AMS,17h 50m ,1 stop ,"3,822 NIS ",02/03/2023
KLM,NYC,AMS,20h 45m ,1 stop ,"3,759 NIS ",02/03/2023
Emirates,NYC,AMS,24h 10m ,1 stop ,"3,759 NIS ",02/03/2023
Emirates,NYC,AMS,24h 05m ,1 stop ,"3,790 NIS ",02/03/2023
Emirates,NYC,AMS,24h 55m ,1 stop ,"3,790 NIS ",02/03/2023
Emirates,NYC,AMS,25h 00m ,1 stop ,"3,790 NIS ",02/03/2023
Air France,NYC,AMS,19h 50m ,1 stop ,"3,822 NIS ",02/03/2023
"Air France, SAUDIA",NYC,AMS,17h 45m ,1 stop ,"4,054 NIS ",02/03/2023
"Finnair, British Airways",NYC,AMS,17h 15m ,1 stop ,"4,256 NIS ",02/03/2023
"Emirates, flynas",NYC,AMS,17h 45m ,1 stop ,"4,369 NIS ",02/03/2023
"Royal Air Maroc, Air Arabia",NYC,AMS,18h 45m ,2 stops ,"2,161 NIS ",02/03/2023
"Egypt Air, SAUDIA",NYC,AMS,21h 10m ,2 stops ,"2,570 NIS ",02/03/2023
"Royal Air Maroc, Egypt Air",NYC,AMS,17h 15m ,2 stops ,"2,744 NIS ",02/03/2023
"Egypt Air, SAUDIA",NYC,AMS,19h 05m ,2 stops ,"2,873 NIS ",02/03/2023
"Virgin Atlantic, SAUDIA",NYC,AMS,16h 14m ,1 stop ,"7,486 NIS ",02/03/2023
"American Airlines, British Airways",NYC,AMS,15h 35m ,1 stop ,"7,633 NIS ",02/03/2023
British Airways,NYC,AMS,15h 35m ,1 stop ,"7,656 NIS ",02/03/2023
"Royal Air Maroc, flynas",NYC,AMS,22h 25m ,2 stops ,"2,106 NIS ",02/03/2023
Multiple Airlines,NYC,AMS,21h 20m ,2 stops ,"2,508 NIS ",02/03/2023
"Finnair, Turkish Airlines",NYC,AMS,21h 30m ,2 stops ,"2,554 NIS ",02/03/2023
Ethiopian Air,NYC,AMS,21h 40m ,2 stops ,"2,605 NIS ",02/03/2023
"Egypt Air, flynas",NYC,AMS,18h 35m ,2 stops ,"2,675 NIS ",02/03/2023
"Egypt Air, SAUDIA",NYC,AMS,22h 10m ,2 stops ,"2,757 NIS ",02/03/2023
Ethiopian Air,NYC,AMS,21h 40m ,2 stops ,"2,788 NIS ",02/03/2023
"Egypt Air, SAUDIA",NYC,AMS,20h 05m ,2 stops ,"2,873 NIS ",02/03/2023
"Egypt Air, Gulf Air",NYC,AMS,18h 10m ,2 stops ,"2,915 NIS ",02/03/2023
Qatar Airways,NYC,AMS,24h 11m ,2 stops ,"2,978 NIS ",02/03/2023
"Air France, Royal Jordanian",NYC,AMS,18h 20m ,2 stops ,"3,123 NIS ",02/03/2023
"Air France, Royal Jordanian",NYC,AMS,21h 40m ,2 stops ,"3,123 NIS ",02/03/2023
"Emirates, Egypt Air",NYC,AMS,20h 40m ,2 stops ,"3,171 NIS ",02/03/2023
Qatar Airways,NYC,AMS,23h 40m ,2 stops ,"3,190 NIS ",02/03/2023
Qatar Airways,NYC,AMS,24h 40m ,2 stops ,"3,199 NIS ",02/03/2023
Etihad Airways,NYC,AMS,24h 45m ,2 stops ,"3,215 NIS ",02/03/2023
Air Canada,NYC,AMS,20h 00m ,2 stops ,"3,403 NIS ",02/03/2023
Air Canada,NYC,AMS,20h 10m ,2 stops ,"3,403 NIS ",02/03/2023
Air Canada,NYC,AMS,21h 14m ,2 stops ,"3,403 NIS ",02/03/2023
Air Canada,NYC,AMS,23h 00m ,2 stops ,"3,403 NIS ",02/03/2023
Air Canada,NYC,AMS,25h 00m ,2 stops ,"3,403 NIS ",02/03/2023
Air Canada,NYC,AMS,25h 00m ,2 stops ,"3,403 NIS ",02/03/2023
Air Canada,NYC,AMS,21h 40m ,2 stops ,"3,410 NIS ",02/03/2023
Air Canada,NYC,AMS,22h 40m ,2 stops ,"3,410 NIS ",02/03/2023
Air Canada,NYC,AMS,23h 25m ,2 stops ,"3,410 NIS ",02/03/2023
Air Canada,NYC,AMS,24h 35m ,2 stops ,"3,410 NIS ",02/03/2023
Air Canada,NYC,AMS,17h 05m ,2 stops ,"3,424 NIS ",02/03/2023
Air Canada,NYC,AMS,17h 15m ,2 stops ,"3,424 NIS ",02/03/2023
Air Canada,NYC,AMS,18h 05m ,2 stops ,"3,424 NIS ",02/03/2023
Air Canada,NYC,AMS,19h 05m ,2 stops ,"3,424 NIS ",02/03/2023
Air Canada,NYC,AMS,20h 15m ,2 stops ,"3,424 NIS ",02/03/2023
"Air France, Lufthansa",NYC,AMS,19h 25m ,2 stops ,"3,451 NIS ",02/03/2023
SWISS,NYC,AMS,17h 30m ,2 stops ,"3,488 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 25m ,2 stops ,"3,502 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 25m ,2 stops ,"3,502 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 25m ,2 stops ,"3,502 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 25m ,2 stops ,"3,502 NIS ",02/03/2023
SWISS,NYC,AMS,17h 00m ,2 stops ,"3,508 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 00m ,2 stops ,"3,517 NIS ",02/03/2023
Lufthansa,NYC,AMS,17h 00m ,2 stops ,"3,518 NIS ",02/03/2023
Lufthansa,NYC,AMS,17h 30m ,2 stops ,"3,522 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 35m ,2 stops ,"3,522 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 35m ,2 stops ,"3,522 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 35m ,2 stops ,"3,522 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 35m ,2 stops ,"3,522 NIS ",02/03/2023
Lufthansa,NYC,AMS,17h 10m ,2 stops ,"3,534 NIS ",02/03/2023
Lufthansa,NYC,AMS,16h 55m ,2 stops ,"3,542 NIS ",02/03/2023
SWISS,NYC,AMS,18h 05m ,2 stops ,"3,544 NIS ",02/03/2023
Lufthansa,NYC,AMS,18h 05m ,2 stops ,"3,556 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,20h 00m ,2 stops ,"3,557 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,20h 10m ,2 stops ,"3,557 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,21h 14m ,2 stops ,"3,557 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,23h 00m ,2 stops ,"3,557 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,25h 00m ,2 stops ,"3,557 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,25h 00m ,2 stops ,"3,557 NIS ",02/03/2023
"United Airlines, Lufthansa",NYC,AMS,18h 00m ,2 stops ,"3,577 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,17h 05m ,2 stops ,"3,578 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,17h 15m ,2 stops ,"3,578 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,18h 05m ,2 stops ,"3,578 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,19h 05m ,2 stops ,"3,578 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,20h 15m ,2 stops ,"3,578 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,20h 35m ,2 stops ,"3,578 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,21h 45m ,2 stops ,"3,578 NIS ",02/03/2023
"Air Canada, Lufthansa",NYC,AMS,21h 45m ,2 stops ,"3,578 NIS ",02/03/2023
"United Airlines, Lufthansa",NYC,AMS,17h 10m ,2 stops ,"3,594 NIS ",02/03/2023
"Turkish Airlines, flynas",NYC,AMS,17h 30m ,2 stops ,"3,654 NIS ",02/03/2023
Emirates,NYC,AMS,18h 30m ,2 stops ,"3,759 NIS ",02/03/2023
Emirates,NYC,AMS,19h 25m ,2 stops ,"3,759 NIS ",02/03/2023
Emirates,NYC,AMS,24h 05m ,2 stops ,"3,759 NIS ",02/03/2023
Emirates,NYC,AMS,24h 55m ,2 stops ,"3,759 NIS ",02/03/2023
Emirates,NYC,AMS,25h 00m ,2 stops ,"3,759 NIS ",02/03/2023
Air France,NYC,AMS,20h 05m ,2 stops ,"3,775 NIS ",02/03/2023
KLM,NYC,AMS,19h 20m ,2 stops ,"3,809 NIS ",02/03/2023
KLM,NYC,AMS,18h 50m ,2 stops ,"3,828 NIS ",02/03/2023
Air France,NYC,AMS,18h 50m ,2 stops ,"3,828 NIS ",02/03/2023
KLM,NYC,AMS,19h 50m ,2 stops ,"3,828 NIS ",02/03/2023
KLM,NYC,AMS,19h 50m ,2 stops ,"3,828 NIS ",02/03/2023
Air France,NYC,AMS,19h 50m ,2 stops ,"3,828 NIS ",02/03/2023
Air France,NYC,AMS,19h 50m ,2 stops ,"3,828 NIS ",02/03/2023
"Turkish Airlines, SAUDIA",NYC,AMS,17h 15m ,2 stops ,"3,830 NIS ",02/03/2023
KLM,NYC,AMS,19h 20m ,2 stops ,"3,840 NIS ",02/03/2023
KLM,NYC,AMS,19h 20m ,2 stops ,"3,840 NIS ",02/03/2023
KLM,NYC,AMS,20h 50m ,2 stops ,"3,901 NIS ",02/03/2023
KLM,NYC,AMS,20h 50m ,2 stops ,"3,901 NIS ",02/03/2023
KLM,NYC,AMS,20h 50m ,2 stops ,"3,901 NIS ",02/03/2023
KLM,NYC,AMS,20h 50m ,2 stops ,"3,901 NIS ",02/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,901 NIS ",02/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,901 NIS ",02/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,901 NIS ",02/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,901 NIS ",02/03/2023
KLM,NYC,AMS,21h 50m ,2 stops ,"3,901 NIS ",02/03/2023
KLM,NYC,AMS,17h 20m ,2 stops ,"3,914 NIS ",02/03/2023
Air France,NYC,AMS,20h 50m ,2 stops ,"4,070 NIS ",02/03/2023
Air France,NYC,AMS,20h 50m ,2 stops ,"4,070 NIS ",02/03/2023
Air France,NYC,AMS,20h 50m ,2 stops ,"4,070 NIS ",02/03/2023
Air France,NYC,AMS,20h 50m ,2 stops ,"4,070 NIS ",02/03/2023
Air France,NYC,AMS,21h 50m ,2 stops ,"4,070 NIS ",02/03/2023
Air France,NYC,AMS,21h 50m ,2 stops ,"4,070 NIS ",02/03/2023
Air France,NYC,AMS,21h 50m ,2 stops ,"4,070 NIS ",02/03/2023
Air France,NYC,AMS,21h 50m ,2 stops ,"4,070 NIS ",02/03/2023
Air France,NYC,AMS,21h 50m ,2 stops ,"4,070 NIS ",02/03/2023
"American Airlines, British Airways",NYC,AMS,17h 15m ,1 stop ,"7,633 NIS ",02/03/2023
"American Airlines, British Airways",NYC,AMS,17h 55m ,1 stop ,"7,633 NIS ",02/03/2023
"American Airlines, British Airways",NYC,AMS,18h 05m ,1 stop ,"7,633 NIS ",02/03/2023
"American Airlines, British Airways",NYC,AMS,18h 35m ,1 stop ,"7,633 NIS ",02/03/2023
"American Airlines, British Airways",NYC,AMS,19h 40m ,1 stop ,"7,633 NIS ",02/03/2023
"American Airlines, British Airways",NYC,AMS,19h 55m ,1 stop ,"7,633 NIS ",02/03/2023
"American Airlines, British Airways",NYC,AMS,20h 10m ,1 stop ,"7,633 NIS ",02/03/2023
"American Airlines, British Airways",NYC,AMS,20h 20m ,1 stop ,"7,633 NIS ",02/03/2023
