Airline,Source,Destination,Duration,Total stops,Price,Date
Air France,NYC,LUX,14h 05m ,1 stop ,"2,563 NIS ",01/03/2023
Air France,NYC,LUX,15h 05m ,1 stop ,"2,563 NIS ",01/03/2023
Air France,NYC,LUX,16h 05m ,1 stop ,"2,563 NIS ",01/03/2023
Air France,NYC,LUX,17h 05m ,1 stop ,"2,563 NIS ",01/03/2023
Air France,NYC,LUX,18h 05m ,1 stop ,"2,563 NIS ",01/03/2023
Air France,NYC,LUX,19h 05m ,1 stop ,"2,563 NIS ",01/03/2023
"KLM, Aeroflot",NYC,LUX,12h 50m ,1 stop ,"2,851 NIS ",01/03/2023
"KLM, Aeroflot",NYC,LUX,15h 45m ,1 stop ,"2,851 NIS ",01/03/2023
"KLM, Aeroflot",NYC,LUX,17h 00m ,1 stop ,"2,851 NIS ",01/03/2023
"Finnair, Aeroflot",NYC,LUX,14h 45m ,1 stop ,"2,898 NIS ",01/03/2023
"Finnair, Aeroflot",NYC,LUX,12h 15m ,1 stop ,"2,901 NIS ",01/03/2023
"Lufthansa, Aeroflot",NYC,LUX,13h 35m ,1 stop ,"3,586 NIS ",01/03/2023
Multiple Airlines,NYC,LUX,17h 00m ,2 stops ,"1,460 NIS ",01/03/2023
"SWISS, Aeroflot",NYC,LUX,18h 10m ,2 stops ,"1,544 NIS ",01/03/2023
"American Airlines, Finnair",NYC,LUX,18h 41m ,2 stops ,"2,120 NIS ",01/03/2023
"American Airlines, Finnair",NYC,LUX,18h 43m ,2 stops ,"2,120 NIS ",01/03/2023
"American Airlines, Finnair",NYC,LUX,19h 41m ,2 stops ,"2,120 NIS ",01/03/2023
"American Airlines, Finnair",NYC,LUX,19h 45m ,2 stops ,"2,120 NIS ",01/03/2023
"American Airlines, Finnair",NYC,LUX,20h 41m ,2 stops ,"2,120 NIS ",01/03/2023
Multiple Airlines,NYC,LUX,18h 20m ,2 stops ,"2,136 NIS ",01/03/2023
Finnair,NYC,LUX,15h 35m ,2 stops ,"2,529 NIS ",01/03/2023
KLM,NYC,LUX,18h 05m ,2 stops ,"3,052 NIS ",01/03/2023
KLM,NYC,LUX,18h 05m ,2 stops ,"3,052 NIS ",01/03/2023
KLM,NYC,LUX,18h 05m ,2 stops ,"3,052 NIS ",01/03/2023
KLM,NYC,LUX,18h 05m ,2 stops ,"3,052 NIS ",01/03/2023
Finnair,NYC,LUX,18h 55m ,2 stops ,"3,218 NIS ",01/03/2023
Finnair,NYC,LUX,15h 15m ,2 stops ,"3,230 NIS ",01/03/2023
Finnair,NYC,LUX,15h 25m ,2 stops ,"3,230 NIS ",01/03/2023
Finnair,NYC,LUX,15h 55m ,2 stops ,"3,230 NIS ",01/03/2023
Finnair,NYC,LUX,16h 45m ,2 stops ,"3,230 NIS ",01/03/2023
Finnair,NYC,LUX,17h 15m ,2 stops ,"3,230 NIS ",01/03/2023
Finnair,NYC,LUX,17h 40m ,2 stops ,"3,230 NIS ",01/03/2023
"Icelandair, Aeroflot",NYC,LUX,13h 25m ,2 stops ,"3,628 NIS ",01/03/2023
Multiple Airlines,NYC,LUX,18h 00m ,2 stops ,"11,648 NIS ",01/03/2023
"United Airlines, Aeroflot",NYC,LUX,20h 35m ,1 stop ,"11,859 NIS ",01/03/2023
"United Airlines, Aeroflot",NYC,LUX,16h 55m ,1 stop ,"11,867 NIS ",01/03/2023
"United Airlines, Aeroflot",NYC,LUX,17h 05m ,1 stop ,"11,867 NIS ",01/03/2023
"United Airlines, Aeroflot",NYC,LUX,15h 00m ,1 stop ,"11,897 NIS ",01/03/2023
"United Airlines, Aeroflot",NYC,LUX,15h 40m ,1 stop ,"11,914 NIS ",01/03/2023
"United Airlines, Aeroflot",NYC,LUX,17h 00m ,1 stop ,"11,934 NIS ",01/03/2023
"United Airlines, Aeroflot",NYC,LUX,19h 10m ,1 stop ,"11,934 NIS ",01/03/2023
"United Airlines, Aeroflot",NYC,LUX,19h 20m ,1 stop ,"11,934 NIS ",01/03/2023
Multiple Airlines,NYC,LUX,16h 05m ,2 stops ,"11,936 NIS ",01/03/2023
Multiple Airlines,NYC,LUX,15h 40m ,2 stops ,"11,948 NIS ",01/03/2023
"British Airways, Qatar Airways",NYC,LUX,29h 55m ,2 stops ,"12,395 NIS ",01/03/2023
Multiple Airlines,NYC,LUX,14h 40m ,2 stops ,"18,894 NIS ",01/03/2023
"Lufthansa, Aeroflot",NYC,LUX,15h 05m ,1 stop ,"22,543 NIS ",01/03/2023
Aeroflot,NYC,LUX,9h 00m ,nonstop ,"1,203 NIS ",02/03/2023
Delta,NYC,LUX,11h 30m ,1 stop ,"1,397 NIS ",02/03/2023
Delta,NYC,LUX,12h 50m ,1 stop ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,13h 30m ,1 stop ,"1,397 NIS ",02/03/2023
Delta,NYC,LUX,14h 25m ,1 stop ,"1,397 NIS ",02/03/2023
Delta,NYC,LUX,13h 50m ,1 stop ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,14h 50m ,1 stop ,"1,414 NIS ",02/03/2023
"American Airlines, Finnair",NYC,LUX,12h 20m ,1 stop ,"1,935 NIS ",02/03/2023
KLM,NYC,LUX,11h 30m ,1 stop ,"2,358 NIS ",02/03/2023
Air France,NYC,LUX,12h 50m ,1 stop ,"2,376 NIS ",02/03/2023
Delta,NYC,LUX,17h 00m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,17h 00m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,17h 20m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,18h 01m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,18h 15m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,18h 40m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,18h 40m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,19h 00m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,19h 15m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,19h 15m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,19h 15m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,19h 15m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,19h 30m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,19h 30m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,19h 30m ,2 stops ,"1,414 NIS ",02/03/2023
Delta,NYC,LUX,16h 10m ,2 stops ,"1,431 NIS ",02/03/2023
Delta,NYC,LUX,16h 15m ,2 stops ,"1,431 NIS ",02/03/2023
Delta,NYC,LUX,17h 00m ,2 stops ,"1,431 NIS ",02/03/2023
Delta,NYC,LUX,17h 20m ,2 stops ,"1,431 NIS ",02/03/2023
Delta,NYC,LUX,17h 35m ,2 stops ,"1,431 NIS ",02/03/2023
Delta,NYC,LUX,18h 05m ,2 stops ,"1,431 NIS ",02/03/2023
Delta,NYC,LUX,18h 05m ,2 stops ,"1,431 NIS ",02/03/2023
Delta,NYC,LUX,19h 20m ,2 stops ,"1,431 NIS ",02/03/2023
Delta,NYC,LUX,17h 50m ,2 stops ,"1,669 NIS ",02/03/2023
"JetBlue, Aeroflot",NYC,LUX,27h 25m ,1 stop ,"1,935 NIS ",02/03/2023
"JetBlue, Aeroflot",NYC,LUX,28h 35m ,1 stop ,"1,935 NIS ",02/03/2023
KLM,NYC,LUX,13h 30m ,1 stop ,"2,358 NIS ",02/03/2023
KLM,NYC,LUX,14h 25m ,1 stop ,"2,358 NIS ",02/03/2023
KLM,NYC,LUX,20h 25m ,1 stop ,"2,358 NIS ",02/03/2023
Air France,NYC,LUX,14h 50m ,1 stop ,"2,376 NIS ",02/03/2023
Air France,NYC,LUX,13h 50m ,1 stop ,"2,417 NIS ",02/03/2023
"Singapore Airlines, Aeroflot",NYC,LUX,18h 40m ,1 stop ,"2,417 NIS ",02/03/2023
Air France,NYC,LUX,14h 05m ,1 stop ,"2,563 NIS ",02/03/2023
Air France,NYC,LUX,15h 05m ,1 stop ,"2,563 NIS ",02/03/2023
Air France,NYC,LUX,16h 05m ,1 stop ,"2,563 NIS ",02/03/2023
Air France,NYC,LUX,17h 05m ,1 stop ,"2,563 NIS ",02/03/2023
Air France,NYC,LUX,18h 05m ,1 stop ,"2,563 NIS ",02/03/2023
Air France,NYC,LUX,19h 05m ,1 stop ,"2,563 NIS ",02/03/2023
"KLM, Aeroflot",NYC,LUX,12h 50m ,1 stop ,"2,851 NIS ",02/03/2023
"KLM, Aeroflot",NYC,LUX,15h 45m ,1 stop ,"2,851 NIS ",02/03/2023
"Finnair, Aeroflot",NYC,LUX,12h 15m ,1 stop ,"2,878 NIS ",02/03/2023
"KLM, Aeroflot",NYC,LUX,11h 30m ,1 stop ,"2,965 NIS ",02/03/2023
LOT,NYC,LUX,13h 35m ,1 stop ,"3,319 NIS ",02/03/2023
"Lufthansa, Aeroflot",NYC,LUX,13h 35m ,1 stop ,"3,569 NIS ",02/03/2023
"Egypt Air, Aeroflot",NYC,LUX,19h 15m ,1 stop ,"3,934 NIS ",02/03/2023
"Finnair, Air France",NYC,LUX,16h 55m ,2 stops ,"1,786 NIS ",02/03/2023
Delta,NYC,LUX,17h 35m ,2 stops ,"1,836 NIS ",02/03/2023
Delta,NYC,LUX,17h 50m ,2 stops ,"1,836 NIS ",02/03/2023
Delta,NYC,LUX,18h 05m ,2 stops ,"1,836 NIS ",02/03/2023
Delta,NYC,LUX,18h 50m ,2 stops ,"1,836 NIS ",02/03/2023
Delta,NYC,LUX,19h 09m ,2 stops ,"1,836 NIS ",02/03/2023
"American Airlines, Finnair",NYC,LUX,18h 24m ,2 stops ,"1,952 NIS ",02/03/2023
"American Airlines, Finnair",NYC,LUX,18h 40m ,2 stops ,"1,952 NIS ",02/03/2023
"American Airlines, Finnair",NYC,LUX,19h 40m ,2 stops ,"1,952 NIS ",02/03/2023
"American Airlines, Finnair",NYC,LUX,20h 17m ,2 stops ,"1,952 NIS ",02/03/2023
Multiple Airlines,NYC,LUX,17h 15m ,2 stops ,"2,263 NIS ",02/03/2023
KLM,NYC,LUX,17h 00m ,2 stops ,"2,416 NIS ",02/03/2023
Air France,NYC,LUX,16h 10m ,2 stops ,"2,434 NIS ",02/03/2023
Finnair,NYC,LUX,15h 35m ,2 stops ,"2,608 NIS ",02/03/2023
Air France,NYC,LUX,16h 34m ,2 stops ,"2,887 NIS ",02/03/2023
Air France,NYC,LUX,17h 35m ,2 stops ,"2,887 NIS ",02/03/2023
KLM,NYC,LUX,18h 05m ,2 stops ,"3,052 NIS ",02/03/2023
KLM,NYC,LUX,18h 05m ,2 stops ,"3,052 NIS ",02/03/2023
KLM,NYC,LUX,18h 05m ,2 stops ,"3,052 NIS ",02/03/2023
KLM,NYC,LUX,18h 05m ,2 stops ,"3,052 NIS ",02/03/2023
Finnair,NYC,LUX,18h 55m ,2 stops ,"3,218 NIS ",02/03/2023
Finnair,NYC,LUX,15h 15m ,2 stops ,"3,230 NIS ",02/03/2023
Finnair,NYC,LUX,15h 25m ,2 stops ,"3,230 NIS ",02/03/2023
Finnair,NYC,LUX,15h 55m ,2 stops ,"3,230 NIS ",02/03/2023
Finnair,NYC,LUX,17h 00m ,2 stops ,"3,230 NIS ",02/03/2023
Finnair,NYC,LUX,17h 15m ,2 stops ,"3,230 NIS ",02/03/2023
Finnair,NYC,LUX,17h 40m ,2 stops ,"3,230 NIS ",02/03/2023
Qatar Airways,NYC,LUX,18h 45m ,1 stop ,"7,110 NIS ",02/03/2023
"LOT, Aeroflot",NYC,LUX,13h 35m ,1 stop ,"7,551 NIS ",02/03/2023
"Singapore Airlines, Aeroflot",NYC,LUX,12h 30m ,1 stop ,"9,492 NIS ",02/03/2023
"Lufthansa, Aeroflot",NYC,LUX,16h 55m ,1 stop ,"11,585 NIS ",02/03/2023
"United Airlines, airBaltic",NYC,LUX,17h 10m ,2 stops ,"11,632 NIS ",02/03/2023
Multiple Airlines,NYC,LUX,17h 20m ,2 stops ,"11,927 NIS ",02/03/2023
"Lufthansa, Aeroflot",NYC,LUX,15h 05m ,1 stop ,"22,543 NIS ",02/03/2023
Delta,NYC,LUX,19h 30m ,2 stops ,"39,636 NIS ",02/03/2023
Aeroflot,NYC,LUX,9h 00m ,nonstop ,"1,319 NIS ",03/03/2023
Delta,NYC,LUX,11h 30m ,1 stop ,"1,397 NIS ",03/03/2023
Delta,NYC,LUX,13h 30m ,1 stop ,"1,397 NIS ",03/03/2023
Delta,NYC,LUX,12h 50m ,1 stop ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,13h 50m ,1 stop ,"1,414 NIS ",03/03/2023
Air Serbia,NYC,LUX,13h 50m ,1 stop ,"1,586 NIS ",03/03/2023
"American Airlines, Finnair",NYC,LUX,12h 20m ,1 stop ,"1,935 NIS ",03/03/2023
KLM,NYC,LUX,11h 30m ,1 stop ,"2,358 NIS ",03/03/2023
KLM,NYC,LUX,13h 30m ,1 stop ,"2,358 NIS ",03/03/2023
Air France,NYC,LUX,12h 50m ,1 stop ,"2,376 NIS ",03/03/2023
Air France,NYC,LUX,13h 50m ,1 stop ,"2,417 NIS ",03/03/2023
Air France,NYC,LUX,14h 05m ,1 stop ,"2,563 NIS ",03/03/2023
LOT,NYC,LUX,13h 30m ,1 stop ,"3,512 NIS ",03/03/2023
LOT,NYC,LUX,13h 35m ,1 stop ,"3,512 NIS ",03/03/2023
LOT,NYC,LUX,14h 05m ,1 stop ,"4,600 NIS ",03/03/2023
Delta,NYC,LUX,17h 00m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,17h 00m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,17h 00m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,17h 20m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,17h 50m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,18h 01m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,18h 01m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,18h 15m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,18h 40m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,18h 40m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,19h 00m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,19h 00m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,19h 15m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,19h 15m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,19h 15m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,19h 30m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,19h 30m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,19h 30m ,2 stops ,"1,414 NIS ",03/03/2023
Delta,NYC,LUX,16h 10m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,17h 20m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,17h 35m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,17h 35m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,17h 50m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,18h 05m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,18h 05m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,18h 50m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,19h 00m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,19h 09m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,19h 10m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,19h 20m ,2 stops ,"1,431 NIS ",03/03/2023
Delta,NYC,LUX,16h 15m ,2 stops ,"1,686 NIS ",03/03/2023
"Spirit Airlines, Aeroflot",NYC,LUX,18h 05m ,1 stop ,"1,950 NIS ",03/03/2023
"JetBlue, Aeroflot",NYC,LUX,17h 35m ,1 stop ,"2,000 NIS ",03/03/2023
"JetBlue, Aeroflot",NYC,LUX,17h 05m ,1 stop ,"2,068 NIS ",03/03/2023
"Spirit Airlines, Aeroflot",NYC,LUX,18h 15m ,1 stop ,"2,123 NIS ",03/03/2023
KLM,NYC,LUX,13h 30m ,1 stop ,"2,358 NIS ",03/03/2023
KLM,NYC,LUX,14h 25m ,1 stop ,"2,358 NIS ",03/03/2023
KLM,NYC,LUX,20h 25m ,1 stop ,"2,358 NIS ",03/03/2023
Air France,NYC,LUX,14h 50m ,1 stop ,"2,376 NIS ",03/03/2023
Air France,NYC,LUX,19h 40m ,1 stop ,"2,376 NIS ",03/03/2023
Air France,NYC,LUX,20h 40m ,1 stop ,"2,382 NIS ",03/03/2023
Air France,NYC,LUX,13h 50m ,1 stop ,"2,417 NIS ",03/03/2023
Air France,NYC,LUX,14h 05m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,15h 05m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,15h 05m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,16h 05m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,17h 05m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,17h 25m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,18h 05m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,18h 25m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,19h 05m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,19h 25m ,1 stop ,"2,563 NIS ",03/03/2023
Air France,NYC,LUX,20h 25m ,1 stop ,"2,563 NIS ",03/03/2023
LOT,NYC,LUX,13h 35m ,1 stop ,"3,319 NIS ",03/03/2023
LOT,NYC,LUX,14h 05m ,1 stop ,"4,485 NIS ",03/03/2023
LOT,NYC,LUX,14h 10m ,1 stop ,"4,485 NIS ",03/03/2023
Multiple Airlines,NYC,LUX,17h 00m ,2 stops ,"1,524 NIS ",03/03/2023
Multiple Airlines,NYC,LUX,18h 20m ,2 stops ,"1,524 NIS ",03/03/2023
"American Airlines, Finnair",NYC,LUX,18h 24m ,2 stops ,"1,952 NIS ",03/03/2023
"American Airlines, Finnair",NYC,LUX,18h 40m ,2 stops ,"1,952 NIS ",03/03/2023
Aeroflot,NYC,LUX,9h 00m ,nonstop ,"1,202 NIS ",11/03/2023
Aeroflot,NYC,LUX,9h 00m ,nonstop ,"1,319 NIS ",11/03/2023
Delta,NYC,LUX,13h 35m ,1 stop ,"1,414 NIS ",11/03/2023
"American Airlines, Finnair",NYC,LUX,12h 20m ,1 stop ,"1,935 NIS ",11/03/2023
Aeroflot,NYC,LUX,9h 00m ,nonstop ,"1,319 NIS ",21/03/2023
Delta,NYC,LUX,13h 30m ,1 stop ,"1,397 NIS ",21/03/2023
"American Airlines, Finnair",NYC,LUX,12h 20m ,1 stop ,"1,935 NIS ",21/03/2023
Air France,NYC,LUX,12h 50m ,1 stop ,"2,376 NIS ",21/03/2023
Air France,NYC,LUX,13h 50m ,1 stop ,"2,417 NIS ",21/03/2023
Aeroflot,NYC,LUX,9h 00m ,nonstop ,"1,304 NIS ",22/03/2023
Aeroflot,NYC,LUX,9h 00m ,nonstop ,"1,304 NIS ",22/03/2023
Delta,NYC,LUX,11h 30m ,1 stop ,"1,397 NIS ",22/03/2023
Delta,NYC,LUX,13h 30m ,1 stop ,"1,397 NIS ",22/03/2023
Delta,NYC,LUX,12h 35m ,1 stop ,"1,414 NIS ",22/03/2023
Delta,NYC,LUX,13h 35m ,1 stop ,"1,414 NIS ",22/03/2023
"American Airlines, Finnair",NYC,LUX,12h 20m ,1 stop ,"1,935 NIS ",22/03/2023
KLM,NYC,LUX,11h 30m ,1 stop ,"2,358 NIS ",22/03/2023
KLM,NYC,LUX,13h 30m ,1 stop ,"2,358 NIS ",22/03/2023
Air France,NYC,LUX,14h 05m ,1 stop ,"2,563 NIS ",22/03/2023
"Air France, Aeroflot",NYC,LUX,14h 20m ,1 stop ,"2,597 NIS ",22/03/2023
"Finnair, Aeroflot",NYC,LUX,12h 15m ,1 stop ,"2,851 NIS ",22/03/2023
LOT,NYC,LUX,13h 35m ,1 stop ,"3,512 NIS ",22/03/2023
Brussels Airlines,NYC,LUX,39h 55m ,2 stops ,"1,499 NIS ",22/03/2023
"Lufthansa, Aeroflot",NYC,LUX,13h 35m ,1 stop ,"10,734 NIS ",22/03/2023
Aeroflot,NYC,LUX,9h 00m ,nonstop ,"1,202 NIS ",24/03/2023
Delta,NYC,LUX,11h 30m ,1 stop ,"1,397 NIS ",24/03/2023
Delta,NYC,LUX,13h 30m ,1 stop ,"1,397 NIS ",24/03/2023
Delta,NYC,LUX,12h 50m ,1 stop ,"1,414 NIS ",24/03/2023
Delta,NYC,LUX,13h 50m ,1 stop ,"1,414 NIS ",24/03/2023
Air Serbia,NYC,LUX,13h 50m ,1 stop ,"1,561 NIS ",24/03/2023
"American Airlines, Finnair",NYC,LUX,12h 20m ,1 stop ,"1,935 NIS ",24/03/2023
KLM,NYC,LUX,11h 30m ,1 stop ,"2,358 NIS ",24/03/2023
KLM,NYC,LUX,13h 30m ,1 stop ,"2,358 NIS ",24/03/2023
Air France,NYC,LUX,12h 50m ,1 stop ,"2,376 NIS ",24/03/2023
Air France,NYC,LUX,13h 50m ,1 stop ,"2,417 NIS ",24/03/2023
Air France,NYC,LUX,14h 05m ,1 stop ,"2,563 NIS ",24/03/2023
"KLM, Aeroflot",NYC,LUX,12h 50m ,1 stop ,"2,849 NIS ",24/03/2023
LOT,NYC,LUX,13h 30m ,1 stop ,"3,316 NIS ",24/03/2023
LOT,NYC,LUX,13h 35m ,1 stop ,"3,316 NIS ",24/03/2023
LOT,NYC,LUX,14h 05m ,1 stop ,"4,482 NIS ",24/03/2023
LOT,NYC,LUX,14h 10m ,1 stop ,"4,482 NIS ",24/03/2023
"British Airways, Qatar Airways",NYC,LUX,29h 55m ,2 stops ,"12,395 NIS ",24/03/2023
Delta,NYC,LUX,15h 00m ,2 stops ,"1,414 NIS ",24/03/2023
Delta,NYC,LUX,17h 00m ,2 stops ,"1,414 NIS ",24/03/2023
